Date,WE_O3,AE_O3,WE_NO2,AE_NO2,Temp,RelHum,RefSt_O3
2023-09-25 08:00:00,446.92,453.5,433.08,448.33,20.48,67.25,39
2023-09-25 09:00:00,446.58,452.67,431.83,448,21.52,67.46,44
2023-09-25 10:00:00,442.08,451.5,426.5,447.25,22.82,66.09,55
2023-09-25 11:00:00,436.42,448,422,443.83,25.19,58.73,75
2023-09-25 12:00:00,439.25,449,430.25,442.92,24.19,58.11,83
2023-09-25 13:00:00,426.58,446,412.67,439.75,28.79,47.4,87
2023-09-25 14:00:00,425.75,441.58,413.25,433.75,29.81,42.65,92
2023-09-25 15:00:00,429.83,440,420.92,431.83,28.94,44.16,94
2023-09-25 16:00:00,437.75,439.92,431.5,432.08,27.42,45.97,94
2023-09-25 17:00:00,446,444.58,442.58,437.58,25.62,48.55,81
2023-09-25 18:00:00,447.75,446,445.5,439.67,24.88,50.65,79
2023-09-25 19:00:00,449.58,447,446.83,440.42,23.92,52.55,75
2023-09-25 20:00:00,451.33,448,449.33,441.58,23.47,55.05,72
2023-09-25 21:00:00,451.25,448.25,447.17,443.75,23.27,56.16,69
2023-09-25 22:00:00,449.83,448.75,447.25,444,23.01,58.05,77
2023-09-25 23:00:00,449.75,449.08,441.25,444.25,22.88,58.79,56
2023-09-26 00:00:00,449.92,450,441.33,445.08,22.21,58.9,53
2023-09-26 01:00:00,450,451.42,438.67,446.58,21.81,60.88,46
2023-09-26 02:00:00,449,450.58,433,444.58,21.46,60.98,37
2023-09-26 03:00:00,452.08,452.5,437.17,447.08,20.71,62.45,32
2023-09-26 04:00:00,451.5,452.42,433.92,447.58,20.5,63.28,27
2023-09-26 05:00:00,450,452.67,434.92,447.33,20.33,64.03,37
2023-09-26 06:00:00,450.33,452.25,432.67,448.08,19.99,64.56,23
2023-09-26 07:00:00,449.17,452.75,431.92,448.08,19.73,64.67,29
2023-09-26 08:00:00,452.67,452.83,433.25,448.17,20.07,64.2,21
2023-09-26 09:00:00,453.67,452.83,442.67,447.5,21.02,64.98,44
2023-09-26 10:00:00,447.92,451.92,438.33,449,22.54,65.23,60
2023-09-26 11:00:00,437.67,448,421.17,443.58,27.25,56.57,63
2023-09-26 12:00:00,443.5,447.83,430.17,442.92,26.05,56.86,66
2023-09-26 13:00:00,426.83,446,412.58,441.17,30.58,49.46,76
2023-09-26 14:00:00,423.42,439.67,410.33,436,32.68,44.31,77
2023-09-26 15:00:00,424.5,436.67,414.92,432.17,31.94,44.44,85
2023-09-26 16:00:00,438.83,437.08,428.5,429.75,30.5,46.49,83
2023-09-26 17:00:00,450.17,442.75,448.42,435.25,28.03,49.25,80
2023-09-26 18:00:00,452.33,445.33,449.83,438.33,26.71,51.69,71
2023-09-26 19:00:00,449.83,446.33,445.17,439.58,25.7,53.45,71
2023-09-26 20:00:00,451.25,447.58,448,441.5,24.39,55.72,67
2023-09-26 21:00:00,451.58,448.58,448.75,443,23.6,57.85,68
2023-09-26 22:00:00,451,449.58,443.83,444.25,23.27,59.2,57
2023-09-26 23:00:00,449.75,450.08,443.17,444.75,23.03,60.2,67
2023-09-27 00:00:00,447.67,449.75,435.92,445.42,22.72,60.01,49
2023-09-27 01:00:00,447.58,450.67,431.92,445.42,21.95,60.4,43
2023-09-27 02:00:00,448.17,451.42,431.92,445.5,21.39,61.06,38
2023-09-27 03:00:00,445.75,451.58,427.67,446.42,21.04,60.74,38
2023-09-27 04:00:00,446.75,451.75,427,446.58,20.46,60.99,27
2023-09-27 05:00:00,448.92,451.67,426.58,446.33,20.26,60.91,14
2023-09-27 06:00:00,451.67,452.33,429.58,447.33,20.17,62.03,4
2023-09-27 07:00:00,453.58,452.58,431.42,447.33,19.92,63.43,3
2023-09-27 08:00:00,455.75,453.5,434.17,449.08,20.17,64.23,4
2023-09-27 09:00:00,457.83,452.75,434.92,449.08,21.46,63.92,6
2023-09-27 10:00:00,457.92,452.5,435.5,449.17,23.13,62.8,10
2023-09-27 11:00:00,439.08,447.5,412.08,445,28.09,53.49,37
2023-09-27 12:00:00,444.42,447.08,428.25,442.58,26.78,54.01,53
2023-09-27 13:00:00,430.5,445.92,420.5,442.67,32.09,47.94,77
2023-09-27 14:00:00,433.28,443,424.92,438.25,31.76,47.72,81.67
2023-09-27 15:00:00,436.05,440.09,429.33,433.84,31.43,47.5,86.33
2023-09-27 16:00:00,438.83,437.17,433.75,429.42,31.1,47.28,91
2023-09-27 17:00:00,448.75,443.33,449.42,435.25,28.85,49.71,84
2023-09-27 18:00:00,452.08,445.33,453.5,439.25,27.57,52.88,78
2023-09-27 19:00:00,455.92,447.17,458,440.42,26.18,57.85,75
2023-09-27 20:00:00,454.08,449.25,451.25,443.25,25.03,60.64,61
2023-09-27 21:00:00,451.17,449.75,446,443.83,24.19,61.54,62
2023-09-27 22:00:00,449.25,450.25,442.75,444.92,23.65,61.99,61
2023-09-27 23:00:00,447.5,450,438.83,444.67,23.59,61.67,63
2023-09-28 00:00:00,449.92,450.33,442.75,445.33,23.22,63.04,59
2023-09-28 01:00:00,449.5,451,441.08,446.33,22.99,64.81,62
2023-09-28 02:00:00,448.25,451.08,441.42,446.5,22.86,66.02,68
2023-09-28 03:00:00,449.25,451.67,442.5,446.5,22.5,66.75,67
2023-09-28 04:00:00,448.33,452.08,438.75,446.33,22.05,67.77,63
2023-09-28 05:00:00,449.08,452.58,437.33,446.58,21.98,68.22,50
2023-09-28 06:00:00,450.42,452.83,437.75,447.08,21.68,68.72,44
2023-09-28 07:00:00,449.67,453.17,435.92,448.5,21.52,70.1,39
2023-09-28 08:00:00,452.83,453.17,436.83,448.33,21.74,70.08,29
2023-09-28 09:00:00,450.17,452.58,437.5,448.92,22.86,69.88,50
2023-09-28 10:00:00,443.75,452,433.83,447.83,23.84,68.84,65
2023-09-28 11:00:00,436.25,448.08,419.92,443.33,28.04,61.3,61
2023-09-28 12:00:00,444,448,432.33,442.67,27.04,62.34,69
2023-09-28 13:00:00,427.33,447.17,414.17,442.42,31.63,55.28,78
2023-09-28 14:00:00,425.92,441.92,414.21,437.5,32.24,52.04,81
2023-09-28 15:00:00,424.5,436.67,414.25,432.58,32.86,48.8,84
2023-09-28 16:00:00,438.67,437.5,430.5,429.67,30.76,51.31,82
2023-09-28 17:00:00,449.92,443.58,448.92,435.67,28.57,55.12,76
2023-09-28 18:00:00,450.25,445.92,449.83,438.58,27.31,58.17,73
2023-09-28 19:00:00,452.5,447.67,449.58,441.25,26.21,60.88,66
2023-09-28 20:00:00,452.17,448.67,447.42,442.33,25.14,62.72,59
2023-09-28 21:00:00,451.75,449.25,442.67,443.92,24.08,63.21,46
2023-09-28 22:00:00,449.67,449.83,440.25,444.58,23.69,63.86,53
2023-09-28 23:00:00,449.08,449.5,438.17,444.92,23.49,64.3,46
2023-09-29 00:00:00,449.5,450.5,439.83,445.08,23.31,65.4,51
2023-09-29 01:00:00,446.58,450.33,437.83,445.67,23.26,66.01,64
2023-09-29 02:00:00,445.17,449.5,428.17,444.33,23.13,65.38,47
2023-09-29 03:00:00,446.08,449.67,426.75,444.83,22.66,65.47,31
2023-09-29 04:00:00,446.17,451.08,431.83,446,22.42,66.3,45
2023-09-29 05:00:00,447.67,450.83,430.92,445.25,22.55,66.33,31
2023-09-29 06:00:00,448.83,450.42,427.83,445.08,22.41,67.38,15
2023-09-29 07:00:00,452.33,451.42,428.58,446.58,21.82,67.57,3
2023-09-29 08:00:00,455.42,452.67,434.17,448.08,21.97,68.37,10
2023-09-29 09:00:00,446.67,451.75,431.67,447,23.09,68.45,45
2023-09-29 10:00:00,447.17,451.92,434.92,446.83,24.22,67.41,55
2023-09-29 11:00:00,438.58,446.25,423.83,441.75,28.82,59.08,61
2023-09-29 12:00:00,451.58,446.83,443.08,441.33,27.29,61.39,75
2023-09-29 13:00:00,437.33,447.92,431.75,441.83,30.54,56.56,90
2023-09-29 14:00:00,426.75,442.08,418.25,437.92,33.03,49.98,92
2023-09-29 15:00:00,432.25,438.5,422.5,434.75,33.03,49.4,76
2023-09-29 16:00:00,432.33,435.33,420.67,429.17,32.38,49.62,88
2023-09-29 17:00:00,448.92,441,444.58,432.08,30.36,51.11,84
2023-09-29 18:00:00,445.17,442.67,442.08,434.25,29.35,52.06,85
2023-09-29 19:00:00,447.5,443.67,440.67,436.08,28.37,52.6,73
2023-09-29 20:00:00,448.83,444.67,438.5,437.42,27.47,53.03,53
2023-09-29 21:00:00,450.83,445.58,436.92,439.25,26.4,53.85,37
2023-09-29 22:00:00,456.42,446.67,432.42,440.08,25.45,53.91,5
2023-09-29 23:00:00,454.08,447.08,429.92,441.58,25.04,53.32,9
2023-09-30 00:00:00,456.5,447.5,432.08,442.25,24.16,53.65,3
2023-09-30 01:00:00,457.92,447.92,434.33,442.33,23.64,55.16,4
2023-09-30 02:00:00,457.42,448.92,434.92,443.67,23.44,56.46,4
2023-09-30 03:00:00,457.5,448.92,435.5,445.17,23.29,57.46,3
2023-09-30 04:00:00,456.5,449.83,432.75,445.5,23.27,58.03,3
2023-09-30 05:00:00,454.5,449.17,429.75,444.92,23.27,57.26,3
2023-09-30 06:00:00,455.83,449.42,432.92,445.33,23.05,58.67,1
2023-09-30 07:00:00,454.67,450,431.67,445.67,22.88,60.28,1
2023-09-30 08:00:00,452.92,450.33,426.92,445.75,22.91,59.5,3
2023-09-30 09:00:00,449.58,450.5,427.5,446.33,23.47,58.37,20
2023-09-30 10:00:00,445.17,449.92,426.33,444.92,26.19,55.98,43
2023-09-30 11:00:00,427.67,442.92,410.92,436.92,30.96,46.63,68
2023-09-30 12:00:00,437.5,443.33,424.83,435.75,29.22,48.19,77
2023-09-30 13:00:00,425.25,443.92,417.58,439.25,33.26,44.14,81
2023-09-30 14:00:00,423.21,438.75,418.2,434.29,34.06,41.56,87
2023-09-30 15:00:00,421.17,433.58,418.83,429.33,34.87,38.97,93
2023-09-30 16:00:00,433.58,434.83,431.17,427.58,32.88,41.38,92
2023-09-30 17:00:00,444.33,441.17,446.92,431.83,30.61,43.83,92
2023-09-30 18:00:00,449.42,443.25,452,434.92,29.29,46.8,83
2023-09-30 19:00:00,451.75,445.42,452.83,437.5,28.18,49.72,70
2023-09-30 20:00:00,459.25,447.67,461,441,26.96,55.35,61
2023-09-30 21:00:00,457.42,449.5,455.42,444.17,26.15,58.24,47
2023-09-30 22:00:00,456.5,450.08,449.58,444.92,25.3,59.84,39
2023-09-30 23:00:00,453.67,450.92,438.83,445.5,24.79,60.38,26
2023-10-01 00:00:00,450.25,451,431,445.92,24.14,59.88,21
2023-10-01 01:00:00,452.75,450.75,431.58,445.83,23.97,61.01,7
2023-10-01 02:00:00,452.92,450.33,428.75,445.92,23.68,61.36,2
2023-10-01 03:00:00,453.33,451,428.67,446.5,23.37,62,2
2023-10-01 04:00:00,450.33,450.67,424.83,445.67,23.29,62.4,2
2023-10-01 05:00:00,449.58,450.67,424.33,446.25,23.11,62.3,4
2023-10-01 06:00:00,445.33,450.75,424.83,446.42,23,61.86,33
2023-10-01 07:00:00,444.75,450.5,428.75,446.33,23.09,62.48,38
2023-10-01 08:00:00,446.58,450.42,434,446.5,23.19,63.89,48
2023-10-01 09:00:00,444.5,450.92,435.92,446.67,23.57,65.08,64
2023-10-01 10:00:00,441.5,451,431.75,445.92,24.93,63.3,70
2023-10-01 11:00:00,435.17,446.33,424.58,440.5,28.14,54.56,84
2023-10-01 12:00:00,442.92,447.25,439.58,441.08,26.51,58.48,92
2023-10-01 13:00:00,436,448.83,432.92,442.25,29.22,55.16,95
2023-10-01 14:00:00,431.58,444.08,426.17,437.5,31.04,50.11,97
2023-10-01 15:00:00,435.5,442,434.92,435.25,30.14,52.03,105
2023-10-01 16:00:00,444,443.17,445.67,435.33,28.44,55.6,107
2023-10-01 17:00:00,450.92,447.08,456.92,440.67,26.91,59.22,103
2023-10-01 18:00:00,449.67,448.08,453.67,441.58,26.13,61.29,96
2023-10-01 19:00:00,451.58,448.75,454.08,442.67,25.33,64.08,91
2023-10-01 20:00:00,451.42,449.58,453.33,444.25,24.41,66.2,90
2023-10-01 21:00:00,450.08,450.08,449.75,444.92,23.76,67.08,85
2023-10-01 22:00:00,450.58,450.17,449.92,445.67,23.59,68.03,82
2023-10-01 23:00:00,450.92,450.5,450.92,446.25,23.51,69.25,87
2023-10-02 00:00:00,450.67,450.83,445.75,445.67,23.28,69.28,76
2023-10-02 01:00:00,450.42,451.5,445,446.75,22.95,69.4,67
2023-10-02 02:00:00,451,452.08,444.83,447.83,22.81,70.69,63
2023-10-02 03:00:00,450,452.58,446.83,448,22.87,72.76,75
2023-10-02 04:00:00,448.25,451.33,441.17,447.25,22.87,72.97,72
2023-10-02 05:00:00,449.58,452.08,444.92,447.75,22.83,73.13,71
2023-10-02 06:00:00,448.75,451.25,440.33,447.42,22.79,73.12,64
2023-10-02 07:00:00,452.25,452,440.33,448.42,22.8,73.6,44
2023-10-02 08:00:00,452.42,451,434.42,447.75,23.04,72.72,31
2023-10-02 09:00:00,447.08,450.67,432.92,447.08,23.37,70.89,45
2023-10-02 10:00:00,449.17,449.58,434.92,445.83,24,69.77,58
2023-10-02 11:00:00,448.5,449.75,436.08,445.5,24.83,68.68,57
2023-10-02 12:00:00,448.08,448.5,439.75,443.08,25.53,67.71,72
2023-10-02 13:00:00,441.75,449.58,432.75,444.67,27.81,64.88,73
2023-10-02 14:00:00,444.08,444.33,431.08,438.17,28.47,61.03,72
2023-10-02 15:00:00,445.58,445.17,434.17,438.83,28.22,61.38,72
2023-10-02 16:00:00,452.08,445.42,443.08,438.5,27.66,62.91,64
2023-10-02 17:00:00,455.33,447.33,449,440.5,27.01,65.06,55
2023-10-02 18:00:00,452.67,447.75,444.83,441.75,26.76,65.8,60
2023-10-02 19:00:00,451.08,447.67,445.92,442.08,25.92,66.96,70
2023-10-02 20:00:00,454.5,448.75,450.42,443.58,25.03,68.81,67
2023-10-02 21:00:00,450.5,449.75,445.08,444.75,24.32,69.7,66
2023-10-02 22:00:00,448.83,450.17,443.75,445.42,24.31,70.37,71
2023-10-02 23:00:00,448.08,449.42,439.58,444.92,24.22,70.11,68
2023-10-04 00:00:00,448.83,450.17,438.25,445.58,23.56,69.46,50
2023-10-04 01:00:00,446.42,450.08,436.33,445.42,23.62,70,62
2023-10-04 02:00:00,444.58,449.33,436.33,444.17,23.67,70.12,72
2023-10-04 03:00:00,445.33,449.58,435.08,445.08,23.33,70.86,63
2023-10-04 04:00:00,445.92,450.42,434.75,445.5,23.11,71.24,55
2023-10-04 05:00:00,445.75,450.25,434,446.08,23.26,70.95,54
2023-10-04 06:00:00,444.08,449.92,431.33,445.75,23.27,70.6,57
2023-10-04 07:00:00,447.25,449.42,428.83,445.08,23.25,69.6,37
2023-10-04 08:00:00,448.08,449.83,430.08,445.75,23.3,69.35,34
2023-10-04 09:00:00,444.33,449.17,426.17,445.17,23.86,67.29,46
2023-10-04 10:00:00,438.33,449.5,424.67,444.92,25.79,64.09,62
2023-10-04 11:00:00,431.42,444.08,411.08,438.83,29.37,55.55,61
2023-10-04 12:00:00,438.67,444.17,423.75,437.83,28.54,57.14,66
2023-10-04 13:00:00,431.58,444.75,419.67,439.42,31.19,53.36,78
2023-10-04 14:00:00,424.92,439.67,414.33,434.17,33.16,46.44,80
2023-10-04 15:00:00,428.75,437.75,418.83,431.83,32.4,46.06,77
2023-10-04 16:00:00,442.17,439.42,435.42,430.83,30.4,50.61,76
2023-10-04 17:00:00,452.08,444.08,451.92,436.42,28.45,55.72,73
2023-10-04 18:00:00,453,446.67,453.17,439.75,27.22,59.49,68
2023-10-04 19:00:00,450.83,447.42,446.67,441.75,26.35,61.87,63
2023-10-04 20:00:00,451.67,448.58,447.92,442.75,25.6,63.13,65
2023-10-04 21:00:00,450.17,448.92,448.08,443.08,25.05,64.41,75
2023-10-04 22:00:00,448.67,449.08,443.33,443.08,24.25,65.12,66
2023-10-04 23:00:00,448.92,449.75,441.33,444.5,23.73,65.35,59
2023-10-05 00:00:00,449.42,450.33,440.58,444.75,23.39,66.68,55
2023-10-05 01:00:00,448.83,450.42,437.67,445.67,23.12,67.55,51
2023-10-05 02:00:00,448.17,450.92,437,446.92,22.92,68.18,53
2023-10-05 03:00:00,448.08,451.42,437.75,446.92,22.85,68.87,58
2023-10-05 04:00:00,448.83,451.25,438.67,446.92,22.77,69.61,61
2023-10-05 05:00:00,448.75,451.33,436.08,447.08,22.8,70.04,51
2023-10-05 06:00:00,448.83,451.83,435.75,447,22.79,70.66,41
2023-10-05 07:00:00,451.17,451.92,433.42,447.75,22.88,71.68,21
2023-10-05 08:00:00,453,451.83,430.08,447.92,23.09,72.35,4
2023-10-05 09:00:00,452.83,451.58,429.08,447.67,23.38,72.52,6
2023-10-05 10:00:00,451.33,451,429.5,447,23.73,72.06,15
2023-10-05 11:00:00,448.67,450.25,429.33,445.75,24.83,70.54,28
2023-10-05 12:00:00,444.75,449.17,431.42,444.75,25.42,69.48,57
2023-10-05 13:00:00,448.58,449.5,439.58,444.58,25.28,69.73,66
2023-10-05 14:00:00,444.83,449.5,437,444.25,26.09,68.81,72
2023-10-05 15:00:00,443.92,447.67,435.17,441.75,26.9,67.46,73
2023-10-05 16:00:00,446.92,447.67,438.17,441.25,27,67.73,72
2023-10-05 17:00:00,445.17,447.67,436.83,441.67,27.3,66.81,76
2023-10-05 18:00:00,444.33,446,438.25,439.42,27.03,65.1,81
2023-10-05 19:00:00,448.58,447.08,441.75,441,25.96,66.42,73
2023-10-05 20:00:00,452.67,448.08,446.58,442.42,25.1,68.37,64
2023-10-05 21:00:00,451.5,449,444.75,443.92,24.49,69.89,64
2023-10-05 22:00:00,449.33,449.5,442.75,444.25,23.77,70.48,64
2023-10-05 23:00:00,449.5,449.75,440.17,444.67,23.45,70.51,61
2023-10-06 00:00:00,450.42,450,437,445.58,23.25,70.8,44
2023-10-06 01:00:00,450,450.5,441.08,445.83,23.03,71.87,60
2023-10-06 02:00:00,449.67,450.75,442.25,446.67,22.95,72.64,61
2023-10-06 03:00:00,448.67,450.5,440.5,445.92,22.9,72.84,65
2023-10-06 04:00:00,446.58,450.75,437.17,446.25,22.84,73.11,69
2023-10-06 05:00:00,446.67,450.58,436.58,446.25,22.84,73.23,62
2023-10-06 06:00:00,447.58,450.58,437.83,446.5,22.7,74.11,56
2023-10-06 07:00:00,449.83,451,436.5,446.58,22.33,74.64,33
2023-10-06 08:00:00,453.58,451.75,435.67,447.92,22.39,74.93,17
2023-10-06 09:00:00,452.83,452,434.75,448.08,22.99,74.43,27
2023-10-06 10:00:00,450.33,452.08,433.42,447.92,24.3,73.07,36
2023-10-06 11:00:00,442,448.58,422.58,444.25,27.68,66.67,45
2023-10-06 12:00:00,444.5,446.83,428.08,441.33,27.57,65.08,59
2023-10-06 13:00:00,448.33,447,433.92,441.08,28.23,64.76,60
2023-10-06 14:00:00,449.92,446.08,438.25,439.58,28.78,63.35,63
2023-10-06 15:00:00,447.58,444.83,435.58,438.08,29.54,61.1,71
2023-10-06 16:00:00,451.83,444.17,443.75,437.25,28.36,62.16,72
2023-10-06 17:00:00,456.67,446.67,451,441.33,27.62,64.2,63
2023-10-06 18:00:00,456,446.42,449,439.67,27.04,64.81,63
2023-10-06 19:00:00,456.96,447.54,448,441.42,26.3,66.16,52
2023-10-06 20:00:00,457.92,448.67,447,443.17,25.57,67.5,41
2023-10-06 21:00:00,453.92,449.08,444.67,444.25,25.08,68.41,52
2023-10-06 22:00:00,453.58,449,443.33,444,24.93,69.28,48
2023-10-06 23:00:00,449,449,445.17,444.33,24.62,69.45,76
2023-10-07 00:00:00,450.67,449.42,445.58,443.92,23.65,70.33,71
2023-10-07 01:00:00,450.17,450.17,441.5,445,23.35,71.23,58
2023-10-07 02:00:00,449.92,450.42,437.58,445.67,23.11,72.01,54
2023-10-07 03:00:00,450.75,450.75,435.33,446.25,22.91,72.73,31
2023-10-07 04:00:00,450.33,451.25,431.08,446.5,22.64,73.39,23
2023-10-07 05:00:00,449.83,451.58,430.17,447.33,22.45,73.57,19
2023-10-07 06:00:00,451.08,451.58,429.67,447.42,22.25,74.13,12
2023-10-07 07:00:00,451.83,452.42,430.42,447.58,21.89,75.02,11
2023-10-07 08:00:00,450.17,452.08,431.83,448.08,22.25,75.48,21
2023-10-07 09:00:00,448.5,452.25,431.42,448.67,22.99,75.08,27
2023-10-07 10:00:00,443.5,452.33,428.58,447.42,24.45,73.5,51
2023-10-07 11:00:00,436.42,447.33,419.42,443,27.51,66.06,62
2023-10-07 12:00:00,441.25,446.5,431.75,440,27.06,66.07,84
2023-10-07 13:00:00,443.92,448.83,437.58,442.83,28.4,65.42,82
2023-10-07 14:00:00,441.75,445.08,435.5,439,28.77,63.78,90
2023-10-07 15:00:00,443.83,444.83,441.75,437.58,28.33,64.62,97
2023-10-07 16:00:00,450.08,446,446.5,439.33,27.64,66.5,87
2023-10-07 17:00:00,458.5,447.25,453.33,440.33,26.84,67.7,59
2023-10-07 18:00:00,454.58,448,456,442.92,26.12,69.52,90
2023-10-07 19:00:00,452.83,447.83,455.67,442.25,25.41,70.02,99
2023-10-07 20:00:00,453.75,448.58,456.83,442.92,24.35,71.13,96
2023-10-07 21:00:00,453.5,449.25,451.25,443.67,23.57,71.97,79
2023-10-07 22:00:00,451.5,450.08,447.5,445.08,23.24,73.27,71
2023-10-07 23:00:00,451.08,450.5,443.25,445.92,23.14,73.29,57
2023-10-08 00:00:00,449.58,450.58,438.33,445.67,22.93,73.66,52
2023-10-08 01:00:00,450.33,451.25,437.75,446.33,22.72,74.69,41
2023-10-08 02:00:00,447.58,450.33,432.42,445.67,22.69,74.63,36
2023-10-08 03:00:00,448.58,451.17,431.25,446.42,22.06,75.04,34
2023-10-08 04:00:00,447.75,452,433.42,446.75,21.83,75.53,42
2023-10-08 05:00:00,447.08,451.75,429.83,446.67,21.6,75.15,34
2023-10-08 06:00:00,447.75,452.17,428.25,446.75,21.4,75.8,19
2023-10-08 07:00:00,448.92,452,427.58,447.25,20.94,76.52,15
2023-10-08 08:00:00,447.17,453.25,426.58,448.25,21.05,77.8,20
2023-10-08 09:00:00,445.33,451.92,429,447.42,21.86,77.28,40
2023-10-08 10:00:00,445.33,453,430.67,448.83,23.47,76.93,45
2023-10-08 11:00:00,438.58,447.75,422.58,443,25.82,68.96,55
2023-10-08 12:00:00,444.33,449,431.92,444.42,24.94,70.54,68
2023-10-08 13:00:00,442.08,450.75,432.5,445.33,27.4,67.82,77
2023-10-08 14:00:00,441.17,444.08,420.83,437.83,30.28,58.49,47
2023-10-08 15:00:00,445.5,443.58,431.42,437,29.48,59.74,67
2023-10-08 16:00:00,442.92,443.17,437.33,434.92,28.48,61.74,97
2023-10-08 17:00:00,449.75,445.83,450.33,439.42,26.95,64.23,94
2023-10-08 18:00:00,448.58,447.33,445.25,441.17,26.16,65.89,80
2023-10-08 19:00:00,449.42,447.33,445.83,441.25,25.25,67.45,75
2023-10-08 20:00:00,449.42,448.17,442.58,442.58,24.21,68.82,61
2023-10-08 21:00:00,450.33,448.83,444.58,443.33,23.56,69.9,69
2023-10-08 22:00:00,451.33,449.58,446.08,444,23.16,71.47,67
2023-10-08 23:00:00,450.42,450.42,443.58,445.67,22.92,72.15,65
2023-10-10 00:00:00,452,450.5,434.08,445.42,22.25,67.91,22
2023-10-10 01:00:00,452.83,452.17,434.75,446.5,21.5,69.21,20
2023-10-10 02:00:00,450.17,452,438.08,446.92,21.64,69.97,44
2023-10-10 03:00:00,448.42,451.33,437.08,445.75,21.67,70.32,50
2023-10-10 04:00:00,450.33,451.67,439.67,445.67,21.27,71,51
2023-10-10 05:00:00,450.25,452.33,441.58,447.25,21.25,71.74,57
2023-10-10 06:00:00,449.25,452.83,439.75,447.58,21.06,72.56,59
2023-10-10 07:00:00,451.83,452.42,440.92,447.5,20.9,73.11,47
2023-10-10 08:00:00,453.5,452.92,441,447.83,21,73.23,37
2023-10-10 09:00:00,447.83,452.67,434.67,448,21.66,72.38,53
2023-10-10 10:00:00,443.67,453.42,430.08,449.17,24.12,69.76,54
2023-10-10 11:00:00,439.75,446.33,416.92,442.5,27.39,60.4,46
2023-10-10 12:00:00,444.17,446.75,427.83,441.67,26.41,61.47,59
2023-10-10 13:00:00,442.25,448.75,430.5,442.83,28.71,59.85,71
2023-10-10 14:00:00,442.14,445.92,432.5,439.5,29.21,58.18,77.67
2023-10-10 15:00:00,442.03,443.08,434.5,436.16,29.72,56.52,84.33
2023-10-10 16:00:00,441.92,440.25,436.5,432.83,30.22,54.85,91
2023-10-10 17:00:00,451.67,444.17,452,435.67,28,57.16,83
2023-10-10 18:00:00,453.75,446.33,454.92,439.33,26.48,60.91,72
2023-10-10 19:00:00,454.25,447.92,454.33,442.08,25.03,64.4,68
2023-10-10 20:00:00,454,449,448.83,443.75,23.74,66.27,56
2023-10-10 21:00:00,453.17,449.83,446,444.42,23.2,67.24,49
2023-10-10 22:00:00,449.33,450,436.58,444.92,23.05,66.71,45
2023-10-10 23:00:00,450.33,450.58,440.25,445.58,22.54,66.52,52
2023-10-11 00:00:00,451.33,451,436.42,445,21.78,67.47,37
2023-10-11 01:00:00,452.92,451.92,438.5,447.17,21.09,68.39,34
2023-10-11 02:00:00,450.5,452.08,435.42,446.67,20.79,68.93,36
2023-10-11 03:00:00,450.33,452.17,432.5,447,20.24,69.4,25
2023-10-11 04:00:00,452.17,453,441.75,447.92,20.19,70.62,49
2023-10-11 05:00:00,451.5,452.75,443.08,448,20.47,70.79,56
2023-10-11 06:00:00,450.83,453,441.33,447.67,20.49,71.52,58
2023-10-11 07:00:00,452.75,452.75,441.33,448.08,20.41,72.48,46
2023-10-11 08:00:00,454.92,453.42,441.5,448.42,20.57,72.96,37
2023-10-11 09:00:00,452.83,453.33,440.58,449.42,21.19,73.08,48
2023-10-11 10:00:00,449,454.92,437.42,450.75,23.83,71.89,56
2023-10-11 11:00:00,439.5,447.25,423.58,443.08,26.57,62.95,65
2023-10-11 12:00:00,445.42,448.08,431.83,443,25.43,65.08,66
2023-10-11 13:00:00,442.83,450.33,430,445.25,27.52,63.42,67
2023-10-11 14:00:00,440.38,444.88,427.12,439.16,29.26,57.55,72
2023-10-11 15:00:00,437.92,439.42,424.25,433.08,31.01,51.68,77
2023-10-11 16:00:00,445.17,441.5,435.33,433.92,29.29,55.93,81
2023-10-11 17:00:00,452.75,444.92,451.83,437.75,27.36,58.65,78
2023-10-11 18:00:00,454.42,447,453.33,440.5,26.18,61.55,70
2023-10-11 19:00:00,454.17,447.75,453.75,442.25,25,64.05,71
2023-10-11 20:00:00,454.17,448.83,451,443.42,23.85,66.16,65
2023-10-11 21:00:00,452.83,449.5,448.42,444.5,23.43,67.35,65
2023-10-11 22:00:00,450.17,449.58,443,444.33,23,68.12,65
2023-10-11 23:00:00,449.83,450.83,441.75,445.75,22.67,68.3,62
2023-10-12 00:00:00,450.17,451.42,444.58,445.58,22.09,69.78,67
2023-10-12 01:00:00,450.42,452.08,442.75,446,21.85,70.94,54
2023-10-12 02:00:00,450.17,451.92,438.92,446.5,21.71,70.81,52
2023-10-12 03:00:00,448.75,451.58,437.75,446.17,21.39,71.26,49
2023-10-12 04:00:00,448.92,452.08,438,447.58,20.89,72.07,52
2023-10-12 05:00:00,449.25,452.67,439.58,447.92,20.61,72.31,54
2023-10-12 06:00:00,449.67,452.42,438.75,447.33,20.41,73.05,52
2023-10-12 07:00:00,449.33,452.67,436.83,447.75,19.97,73.69,46
2023-10-12 08:00:00,449.83,453.33,438.42,448.17,19.87,74.11,51
2023-10-12 09:00:00,447.42,453.42,438.67,448.5,20.65,74,69
2023-10-12 10:00:00,445.75,455.17,437.83,450.83,23.3,72.92,68
2023-10-12 11:00:00,437.17,447.5,426.92,443.67,25.94,64.74,83
