Date;BC;N_CPC;PM-10;PM-2.5;PM-1.0;NO2;O3;SO2;CO;NO;NOX;TEMP;HUM
20/9/19 17:00;0.855;5.59;16.0;11.4;7.8;22.0;111.0;2.0;0.2;3.0;27.0;23.283;90.317
20/9/19 18:00;0.933;6.788;16.583;11.65;7.883;18.0;103.0;2.0;0.2;3.0;22.0;23.0;91.7
20/9/19 19:00;0.647;6.404;16.783;11.85;7.833;14.0;95.0;2.0;0.2;2.0;17.0;22.983;91.833
20/9/19 20:00;0.572;6.49;16.067;11.3;7.217;15.0;87.0;2.0;0.2;2.0;17.0;22.8;92.667
20/9/19 21:00;0.703;5.74;16.0;11.4;7.533;16.0;83.0;1.0;0.2;2.0;18.0;22.517;92.95
20/9/19 22:00;0.846;5.19;16.7;12.033;8.317;12.0;84.0;1.0;0.2;2.0;15.0;22.417;90.217
20/9/19 23:00;0.749;4.516;16.533;11.817;8.333;11.0;82.0;1.0;0.2;2.0;14.0;22.367;88.917
21/9/19 0:00;0.651;3.893;15.833;11.433;8.167;11.0;80.0;1.0;0.2;2.0;14.0;22.217;87.733
21/9/19 1:00;0.559;4.024;15.583;11.3;7.983;11.0;81.0;1.0;0.2;2.0;13.0;22.283;86.917
21/9/19 2:00;0.563;3.796;14.9;10.85;7.783;9.0;81.0;1.0;0.2;2.0;12.0;22.367;87.45
21/9/19 3:00;0.496;2.758;13.7;9.967;7.283;9.0;82.0;1.0;0.2;2.0;12.0;22.567;85.2
21/9/19 4:00;0.553;4.211;14.467;10.55;7.583;9.0;82.0;1.0;0.2;2.0;12.0;22.817;83.817
21/9/19 5:00;0.856;4.62;16.417;11.617;8.017;8.0;86.0;1.0;0.2;2.0;11.0;23.033;83.4
21/9/19 6:00;1.133;4.817;18.883;12.967;8.5;6.0;88.0;1.0;0.2;2.0;8.0;23.267;84.817
21/9/19 7:00;1.379;6.521;19.5;14.033;9.717;10.0;81.0;1.0;0.2;2.0;13.0;22.7;92.517
21/9/19 8:00;1.127;7.199;15.967;11.817;8.533;19.0;68.0;1.0;0.2;2.0;22.0;22.833;93.05
21/9/19 9:00;1.276;8.037;15.017;11.267;8.05;19.0;64.0;1.0;0.2;2.0;23.0;23.033;94.017
21/9/19 10:00;0.67;6.306;8.95;6.767;4.533;19.0;42.0;1.0;0.2;3.0;24.0;22.167;96.467
21/9/19 11:00;1.36;8.352;9.317;6.767;4.483;18.0;47.0;1.0;0.2;4.0;23.0;22.317;94.633
21/9/19 12:00;1.452;13.614;7.45;5.833;4.333;27.0;42.0;1.0;0.2;4.0;32.0;21.6;96.5
21/9/19 13:00;1.456;13.235;8.25;6.233;4.55;18.0;53.0;1.0;0.2;3.0;23.0;21.45;97.783
21/9/19 14:00;0.967;8.867;7.3;5.383;3.6;17.0;46.0;1.0;0.2;3.0;21.0;22.217;92.9
21/9/19 15:00;0.68;5.17;9.3;6.467;3.767;35.0;33.0;1.0;0.2;3.0;40.0;22.65;92.083
21/9/19 16:00;0.612;6.432;9.667;6.75;4.2;30.0;33.0;1.0;0.2;5.0;38.0;22.667;92.167
21/9/19 17:00;0.723;7.021;8.233;5.867;3.7;14.0;59.0;1.0;0.2;4.0;20.0;22.033;93.433
21/9/19 18:00;0.456;6.577;5.983;4.267;2.55;10.0;68.0;1.0;0.2;3.0;14.0;21.6;90.867
21/9/19 19:00;0.453;6.021;5.667;4.033;2.333;16.0;60.0;1.0;0.2;3.0;20.0;21.333;88.567
21/9/19 20:00;0.359;5.859;6.183;4.383;2.533;23.0;51.0;1.0;0.2;2.0;26.0;21.283;88.6
21/9/19 21:00;0.776;9.618;5.967;4.45;2.867;16.0;67.0;1.0;0.2;2.0;19.0;20.967;89.317
21/9/19 22:00;0.806;8.847;5.917;4.433;2.933;11.0;81.0;1.0;0.2;2.0;14.0;20.733;90.283
21/9/19 23:00;0.622;6.618;5.617;4.15;2.667;10.0;81.0;1.0;0.2;2.0;13.0;20.933;88.967
22/9/19 0:00;0.83;8.774;6.25;4.65;3.0;20.0;60.0;1.0;0.2;2.0;23.0;20.883;89.6
22/9/19 1:00;0.566;7.395;5.633;4.183;2.617;17.0;48.0;1.0;0.2;2.0;20.0;21.233;88.117
22/9/19 2:00;0.669;6.054;6.033;4.533;3.033;14.0;53.0;1.0;0.2;2.0;18.0;21.05;88.7
22/9/19 3:00;1.449;7.908;7.483;5.733;4.133;20.0;37.0;1.0;0.2;2.0;23.0;20.717;90.917
22/9/19 4:00;1.144;6.019;7.783;5.933;4.233;12.0;46.0;1.0;0.2;2.0;16.0;20.483;91.817
22/9/19 5:00;1.003;4.276;9.383;6.95;5.033;22.0;34.0;1.0;0.2;6.0;32.0;20.35;92.0
22/9/19 6:00;1.462;7.721;9.983;7.35;5.35;30.0;14.0;1.0;0.2;3.0;35.0;20.833;90.817
22/9/19 7:00;0.908;7.855;9.883;6.85;4.517;19.0;26.0;1.0;0.2;2.0;22.0;22.633;84.767
22/9/19 8:00;1.019;10.893;14.033;7.933;4.867;13.0;27.0;1.0;0.2;3.0;18.0;23.833;81.683
22/9/19 9:00;0.974;34.963;16.7;9.067;4.9;24.0;19.0;1.0;0.2;6.0;33.0;24.55;82.567
22/9/19 10:00;0.852;23.193;15.917;8.583;4.483;18.0;43.0;1.0;0.2;5.0;25.0;25.667;81.083
22/9/19 11:00;0.569;16.04;15.967;8.933;4.417;16.0;50.0;2.0;0.2;5.0;23.0;26.617;78.517
22/9/19 12:00;0.584;11.848;21.767;11.85;5.35;13.0;61.0;2.0;0.2;4.0;19.0;27.067;77.233
22/9/19 13:00;0.746;8.848;19.917;11.033;5.317;10.0;73.0;2.0;0.2;2.0;13.0;27.3;77.1
22/9/19 14:00;0.5;7.93;15.167;9.317;5.2;6.0;82.0;1.0;0.2;2.0;9.0;27.733;75.15
22/9/19 15:00;0.525;4.244;14.333;9.85;5.483;5.0;81.0;1.0;0.2;1.0;7.0;27.183;77.783
22/9/19 16:00;0.783;5.683;14.967;9.783;5.85;4.0;86.0;1.0;0.2;1.0;6.0;26.633;77.033
22/9/19 17:00;1.156;6.406;16.167;11.1;7.067;5.0;89.0;2.0;0.2;2.0;7.0;25.333;86.2
22/9/19 18:00;1.516;9.61;17.033;11.833;7.717;5.0;81.0;1.0;0.2;2.0;8.0;24.75;88.15
22/9/19 19:00;1.276;8.395;14.867;11.333;8.183;10.0;80.0;1.0;0.2;2.0;13.0;23.767;88.2
22/9/19 20:00;1.009;4.828;4.7;3.5;2.567;18.0;63.0;1.0;0.2;2.0;21.0;24.717;72.867
22/9/19 21:00;0.582;4.992;11.783;8.8;5.45;27.0;53.0;1.0;0.2;2.0;30.0;22.783;91.35
22/9/19 22:00;0.428;2.964;9.383;7.233;4.5;22.0;45.0;1.0;0.2;2.0;25.0;21.7;94.05
22/9/19 23:00;0.315;2.628;7.517;5.583;3.35;11.0;61.0;1.0;0.2;2.0;14.0;21.35;93.417
23/9/19 0:00;0.226;3.513;6.367;4.45;2.4;14.0;57.0;1.0;0.2;2.0;17.0;21.167;89.817
23/9/19 1:00;0.472;2.985;3.45;2.45;1.333;7.0;69.0;1.0;0.2;2.0;9.0;21.067;80.033
23/9/19 2:00;0.336;2.81;3.483;2.5;1.317;5.0;63.0;1.0;0.2;2.0;7.0;20.883;79.55
23/9/19 3:00;0.204;2.882;3.25;2.367;1.35;10.0;48.0;1.0;0.2;2.0;13.0;20.583;79.45
23/9/19 4:00;0.561;6.002;4.167;2.933;1.683;6.0;57.0;1.0;0.2;1.0;8.0;20.183;79.967
23/9/19 5:00;0.991;10.698;4.883;3.45;2.083;7.0;56.0;1.0;0.2;1.0;9.0;20.067;79.95
23/9/19 6:00;3.311;16.656;6.283;4.333;2.617;9.0;54.0;1.0;0.2;1.0;11.0;20.35;79.95
23/9/19 7:00;1.32;11.919;6.45;3.65;2.117;15.0;35.0;1.0;0.2;3.0;20.0;21.417;75.083
23/9/19 8:00;0.983;12.612;7.0;3.117;1.767;38.0;17.0;1.0;0.2;7.0;49.0;22.717;70.383
23/9/19 9:00;1.052;14.162;8.833;3.733;2.05;61.0;2.0;1.0;0.5;50.0;136.0;23.867;67.217
23/9/19 10:00;0.974;25.446;9.233;4.117;2.083;36.0;22.0;2.0;0.3;14.0;58.0;24.45;67.267
23/9/19 11:00;0.974;22.295;10.033;4.283;2.1;25.0;40.0;2.0;0.2;7.0;35.0;24.1;69.417
23/9/19 12:00;0.662;19.478;7.717;3.65;1.933;25.0;43.0;2.0;0.2;8.0;38.0;23.417;72.583
23/9/19 13:00;0.759;14.9;8.417;3.683;1.65;22.0;51.0;2.0;0.2;7.0;32.0;24.383;67.917
23/9/19 14:00;0.687;10.563;8.25;3.633;1.7;20.0;58.0;2.0;0.2;3.0;24.0;24.583;68.65
23/9/19 15:00;0.63;8.482;9.067;3.683;1.65;15.0;66.0;2.0;0.2;2.0;18.0;23.917;71.733
23/9/19 16:00;0.779;8.387;7.783;3.383;1.6;8.0;70.0;1.0;0.2;3.0;12.0;23.483;72.55
23/9/19 17:00;0.825;9.523;8.9;3.567;1.633;8.0;71.0;1.0;0.2;2.0;11.0;23.1;73.25
23/9/19 18:00;0.826;10.909;7.017;3.617;1.767;13.0;60.0;1.0;0.2;2.0;17.0;22.667;74.183
23/9/19 19:00;1.411;15.978;5.85;4.1;2.1;19.0;55.0;1.0;0.2;2.0;23.0;22.417;77.75
23/9/19 20:00;1.637;17.021;6.467;4.6;2.467;26.0;48.0;1.0;0.2;2.0;29.0;22.267;80.933
23/9/19 21:00;0.861;5.55;6.25;4.4;2.35;26.0;47.0;1.0;0.2;2.0;29.0;22.2;82.567
23/9/19 22:00;1.009;4.315;6.4;4.583;2.5;43.0;34.0;1.0;0.2;2.0;46.0;22.183;83.167
23/9/19 23:00;0.788;4.297;6.9;4.95;2.75;40.0;34.0;1.0;0.2;3.0;44.0;21.8;85.3
24/9/19 0:00;0.969;6.463;6.767;4.883;2.767;12.0;56.0;1.0;0.2;2.0;15.0;21.717;85.333
24/9/19 1:00;0.732;4.022;7.4;5.233;2.867;10.0;58.0;1.0;0.2;1.0;12.0;21.7;85.95
24/9/19 2:00;0.594;6.383;6.883;5.017;2.817;18.0;45.0;1.0;0.2;1.0;20.0;21.683;86.017
24/9/19 3:00;0.34;4.972;7.183;5.217;2.917;17.0;44.0;1.0;0.2;2.0;19.0;21.65;83.833
24/9/19 4:00;0.458;5.311;6.367;4.2;2.467;16.0;46.0;1.0;0.2;2.0;19.0;21.6;74.3
24/9/19 5:00;0.608;4.379;6.65;3.633;2.183;24.0;34.0;1.0;0.2;2.0;27.0;21.733;68.767
24/9/19 6:00;1.375;10.748;8.4;4.0;2.45;23.0;34.0;2.0;0.2;2.0;26.0;22.4;61.133
24/9/19 7:00;0.679;5.475;12.817;3.933;1.833;23.0;42.0;3.0;0.2;2.0;27.0;23.883;54.883
24/9/19 8:00;0.863;10.243;14.15;4.15;1.933;28.0;41.0;3.0;0.2;3.0;32.0;25.3;52.333
24/9/19 9:00;1.58;26.403;25.05;7.2;3.083;42.0;26.0;2.0;0.3;11.0;60.0;26.083;59.2
24/9/19 10:00;1.201;42.359;24.95;7.367;3.0;19.0;51.0;2.0;0.2;5.0;25.0;26.8;65.817
24/9/19 11:00;0.948;42.525;23.117;7.817;3.133;29.0;43.0;2.0;0.2;8.0;41.0;27.25;70.867
24/9/19 12:00;0.712;38.661;20.483;7.767;3.017;34.0;48.0;4.0;0.2;11.0;50.0;27.95;69.317
24/9/19 13:00;0.8;23.344;18.7;7.15;2.983;16.0;83.0;3.0;0.2;3.0;21.0;28.433;66.9
24/9/19 14:00;0.917;12.924;16.317;6.033;2.783;11.0;86.0;2.0;0.2;2.0;14.0;28.383;66.45
24/9/19 15:00;0.906;11.695;14.0;5.467;2.65;9.0;88.0;3.0;0.2;1.0;11.0;28.583;64.517
24/9/19 16:00;0.719;11.377;13.383;5.617;2.833;8.0;90.0;2.0;0.2;1.0;10.0;27.65;69.717
24/9/19 17:00;1.169;10.489;10.167;6.717;3.533;12.0;88.0;2.0;0.2;2.0;15.0;25.917;80.9
24/9/19 18:00;2.271;17.102;10.383;7.267;4.333;13.0;92.0;2.0;0.2;2.0;16.0;24.683;85.3
24/9/19 19:00;1.936;12.002;9.35;6.55;4.033;15.0;89.0;2.0;0.2;2.0;18.0;25.2;75.183
24/9/19 20:00;1.318;11.469;12.8;9.167;5.617;24.0;73.0;1.0;0.2;2.0;28.0;24.0;91.85
24/9/19 21:00;1.115;8.241;11.483;8.367;5.533;55.0;36.0;1.0;0.2;4.0;61.0;23.15;94.95
24/9/19 22:00;0.93;5.58;11.233;8.233;5.567;42.0;50.0;1.0;0.2;2.0;46.0;22.483;95.383
24/9/19 23:00;0.82;4.381;11.617;8.25;5.083;28.0;53.0;1.0;0.2;2.0;32.0;22.4;92.583
25/9/19 0:00;0.645;4.478;11.383;8.233;5.65;19.0;65.0;1.0;0.2;2.0;22.0;22.45;92.883
25/9/19 1:00;0.559;3.917;11.433;8.067;5.083;10.0;84.0;1.0;0.2;2.0;12.0;22.383;93.033
25/9/19 2:00;0.631;5.052;10.767;7.517;4.5;7.0;90.0;1.0;0.2;2.0;10.0;22.283;88.95
25/9/19 3:00;0.566;4.85;8.817;6.2;3.883;6.0;85.0;1.0;0.2;2.0;9.0;22.067;82.667
25/9/19 4:00;0.664;5.154;9.117;6.483;4.167;7.0;83.0;1.0;0.2;2.0;9.0;21.633;87.967
25/9/19 5:00;0.936;6.688;9.367;6.667;4.25;10.0;71.0;1.0;0.2;3.0;14.0;21.517;90.5
25/9/19 6:00;1.892;11.265;9.983;6.933;4.25;12.0;64.0;2.0;0.2;2.0;15.0;21.9;87.433
25/9/19 7:00;1.568;8.684;11.733;6.6;3.9;15.0;63.0;1.0;0.2;2.0;18.0;22.733;84.133
25/9/19 8:00;1.442;8.646;14.95;6.017;3.383;28.0;51.0;1.0;0.2;2.0;31.0;23.55;78.667
25/9/19 9:00;1.433;9.357;14.283;5.4;2.8;53.0;25.0;2.0;0.2;8.0;65.0;24.617;68.883
25/9/19 10:00;0.779;7.727;12.5;4.567;2.2;45.0;34.0;2.0;0.2;9.0;58.0;25.583;61.15
25/9/19 11:00;0.926;14.53;12.417;4.9;2.35;39.0;37.0;2.0;0.2;13.0;60.0;25.65;63.2
25/9/19 12:00;0.884;20.386;11.317;5.2;2.617;37.0;38.0;3.0;0.2;15.0;60.0;24.85;66.667
25/9/19 13:00;0.915;31.77;12.15;5.45;2.35;33.0;49.0;2.0;0.2;13.0;53.0;24.717;68.333
25/9/19 14:00;0.713;20.727;11.383;4.65;2.117;32.0;56.0;2.0;0.2;13.0;52.0;23.883;71.033
25/9/19 15:00;0.731;13.272;11.433;4.683;2.1;26.0;63.0;3.0;0.2;6.0;36.0;23.85;71.65
25/9/19 16:00;0.601;11.148;10.45;4.767;2.2;25.0;61.0;2.0;0.2;7.0;37.0;22.983;76.017
25/9/19 17:00;0.561;10.258;6.133;4.167;1.85;19.0;68.0;2.0;0.2;5.0;27.0;22.183;79.45
25/9/19 18:00;0.559;14.03;6.217;4.233;1.917;19.0;68.0;2.0;0.2;4.0;25.0;21.8;80.767
25/9/19 19:00;0.561;17.125;6.017;4.083;1.883;24.0;63.0;2.0;0.2;3.0;30.0;21.867;80.517
25/9/19 20:00;0.366;15.31;5.917;4.05;1.85;24.0;58.0;2.0;0.2;2.0;28.0;21.85;81.0
25/9/19 21:00;0.418;12.352;5.5;3.783;1.65;24.0;55.0;2.0;0.2;2.0;27.0;21.833;82.0
25/9/19 22:00;0.364;8.952;5.75;3.95;1.783;22.0;54.0;2.0;0.2;2.0;25.0;21.933;82.817
25/9/19 23:00;0.315;7.202;6.8;4.633;2.2;22.0;52.0;4.0;0.2;2.0;25.0;22.0;83.983
26/9/19 0:00;0.311;7.879;5.817;4.083;1.95;16.0;58.0;3.0;0.2;3.0;19.0;21.8;85.8
26/9/19 1:00;0.313;8.609;5.567;3.983;2.017;12.0;59.0;3.0;0.2;2.0;15.0;21.433;87.633
26/9/19 2:00;0.696;5.695;5.817;4.283;2.383;8.0;59.0;2.0;0.2;2.0;11.0;21.033;89.667
26/9/19 3:00;0.891;5.455;5.767;4.3;2.517;11.0;47.0;1.0;0.2;2.0;14.0;20.85;90.317
26/9/19 4:00;0.92;7.698;5.717;4.267;2.5;14.0;37.0;1.0;0.2;2.0;17.0;20.65;91.417
26/9/19 5:00;2.027;13.213;7.117;5.083;2.967;11.0;39.0;1.0;0.2;3.0;15.0;20.5;92.25
26/9/19 6:00;4.521;21.704;9.817;6.767;4.033;15.0;35.0;1.0;0.2;2.0;18.0;20.783;91.667
26/9/19 7:00;1.587;14.534;10.567;6.633;3.267;24.0;29.0;1.0;0.2;3.0;28.0;22.2;85.533
26/9/19 8:00;1.262;11.338;17.667;7.1;3.383;52.0;2.0;1.0;0.2;23.0;88.0;24.117;77.317
26/9/19 9:00;1.541;14.669;28.067;8.95;3.817;69.0;1.0;2.0;0.4;62.0;163.0;25.233;73.683
26/9/19 10:00;1.579;21.841;104.717;20.967;5.617;42.0;22.0;2.0;0.2;15.0;64.0;24.967;77.817
26/9/19 11:00;1.404;18.765;32.667;10.733;4.283;30.0;40.0;2.0;0.2;11.0;47.0;24.833;79.25
26/9/19 12:00;1.241;30.732;22.467;8.6;3.75;39.0;38.0;2.0;0.2;16.0;63.0;25.7;74.7
26/9/19 13:00;1.115;34.474;18.1;6.817;3.233;26.0;52.0;2.0;0.3;10.0;42.0;26.467;66.4
26/9/19 14:00;0.907;28.744;20.717;5.433;2.4;32.0;57.0;2.0;0.2;12.0;50.0;27.383;56.167
26/9/19 15:00;1.955;13.914;56.383;11.767;4.5;34.0;63.0;5.0;0.2;9.0;49.0;26.917;63.233
26/9/19 16:00;0.949;11.915;15.817;5.7;3.083;24.0;94.0;4.0;0.2;5.0;30.0;26.2;70.6
26/9/19 17:00;1.366;11.345;9.633;6.583;3.967;18.0;92.0;3.0;0.2;4.0;24.0;24.883;79.533
26/9/19 18:00;1.67;14.243;10.517;7.2;4.517;29.0;82.0;2.0;0.2;11.0;46.0;24.05;81.617
26/9/19 19:00;2.069;18.12;10.217;7.083;4.483;22.0;84.0;1.0;0.2;3.0;26.0;23.65;81.7
26/9/19 20:00;2.585;15.659;10.417;7.467;5.3;31.0;67.0;1.0;0.2;2.0;35.0;23.033;83.667
26/9/19 21:00;1.569;10.752;7.733;5.783;4.167;44.0;46.0;1.0;0.2;3.0;48.0;22.683;78.65
26/9/19 22:00;1.337;9.62;7.967;6.133;4.5;51.0;31.0;1.0;0.2;4.0;57.0;22.717;80.417
26/9/19 23:00;0.79;6.19;8.683;6.783;5.05;65.0;11.0;1.0;0.2;4.0;72.0;22.233;83.583
27/9/19 0:00;0.551;5.009;9.467;7.483;5.633;54.0;17.0;1.0;0.2;4.0;60.0;21.917;88.333
27/9/19 1:00;0.491;3.476;9.617;7.933;6.067;50.0;16.0;1.0;0.2;3.0;55.0;21.967;91.683
27/9/19 2:00;0.552;4.655;10.967;9.183;7.3;42.0;22.0;1.0;0.2;6.0;51.0;22.167;92.217
27/9/19 3:00;0.899;5.214;11.183;9.433;7.6;30.0;31.0;1.0;0.2;4.0;36.0;21.8;93.7
27/9/19 4:00;0.967;6.468;11.417;9.767;8.033;14.0;43.0;1.0;0.2;2.0;17.0;21.583;94.05
27/9/19 5:00;2.768;13.225;15.267;11.733;9.217;14.0;48.0;1.0;0.2;2.0;16.0;21.8;92.267
27/9/19 6:00;7.087;26.197;20.933;14.867;11.483;17.0;38.0;1.0;0.2;2.0;19.0;22.0;91.65
27/9/19 7:00;4.633;15.781;21.15;14.367;10.75;29.0;18.0;1.0;0.2;4.0;34.0;23.667;87.35
27/9/19 8:00;3.221;15.506;22.817;13.7;8.7;59.0;1.0;2.0;0.3;39.0;118.0;24.883;83.217
27/9/19 9:00;1.966;12.915;19.383;11.333;6.517;67.0;1.0;2.0;0.7;116.0;245.0;24.683;84.7
27/9/19 10:00;2.133;26.351;25.4;11.75;6.867;71.0;7.0;2.0;0.3;51.0;148.0;25.15;83.517
27/9/19 11:00;2.114;27.63;19.183;11.083;7.033;58.0;18.0;2.0;0.2;21.0;90.0;25.267;85.3
27/9/19 15:00;0.927;15.077;11.75;7.95;4.5;28.0;51.0;3.0;0.2;4.0;34.0;25.733;86.117
27/9/19 16:00;0.893;7.378;11.65;8.017;4.917;17.0;67.0;2.0;0.2;4.0;24.0;25.333;87.783
27/9/19 17:00;1.006;8.141;12.733;9.033;5.967;16.0;69.0;2.0;0.2;3.0;20.0;24.55;92.567
27/9/19 18:00;1.385;7.986;15.867;11.45;8.15;14.0;73.0;1.0;0.2;2.0;17.0;23.933;96.067
27/9/19 19:00;1.788;11.654;17.3;13.283;10.067;17.0;70.0;1.0;0.2;2.0;20.0;23.6;97.6
27/9/19 20:00;1.7;13.224;19.683;16.417;13.4;22.0;60.0;2.0;0.2;2.0;24.0;23.4;98.283
27/9/19 21:00;2.352;9.66;19.6;16.867;14.2;24.0;58.0;1.0;0.2;2.0;27.0;23.25;98.5
27/9/19 22:00;2.951;7.904;20.15;17.433;14.867;34.0;44.0;1.0;0.2;2.0;37.0;23.217;97.5
27/9/19 23:00;1.914;8.637;20.283;17.467;14.95;33.0;42.0;1.0;0.2;2.0;36.0;23.1;96.567
28/9/19 0:00;2.293;8.596;25.033;20.283;16.867;39.0;21.0;1.0;0.2;4.0;45.0;23.167;96.85
28/9/19 1:00;1.806;7.945;26.083;21.683;17.833;34.0;17.0;1.0;0.2;3.0;38.0;23.4;95.867
28/9/19 2:00;1.444;7.151;19.133;15.7;12.833;34.0;15.0;1.0;0.2;3.0;39.0;23.05;92.583
28/9/19 3:00;0.83;5.685;13.55;10.333;8.017;43.0;11.0;1.0;0.2;6.0;51.0;22.85;88.883
28/9/19 4:00;0.958;5.361;12.983;9.75;7.333;34.0;21.0;1.0;0.2;3.0;38.0;22.933;88.317
28/9/19 5:00;1.055;5.997;12.467;9.383;7.067;30.0;21.0;1.0;0.2;6.0;40.0;22.533;90.233
28/9/19 6:00;1.498;7.483;11.7;8.517;6.267;16.0;50.0;1.0;0.2;2.0;19.0;22.367;90.067
28/9/19 7:00;1.001;6.81;9.783;7.0;4.867;16.0;55.0;1.0;0.2;2.0;20.0;23.333;84.0
28/9/19 8:00;0.854;6.342;9.9;5.6;3.883;23.0;43.0;1.0;0.2;3.0;27.0;23.883;77.833
28/9/19 9:00;0.533;6.556;6.65;3.917;2.667;32.0;33.0;1.0;0.2;4.0;38.0;25.167;68.217
28/9/19 10:00;0.613;6.295;6.733;3.467;2.25;23.0;48.0;1.0;0.2;4.0;29.0;25.417;62.467
28/9/19 11:00;0.733;5.76;6.033;3.283;2.15;17.0;55.0;2.0;0.2;4.0;24.0;25.233;60.517
28/9/19 12:00;0.96;8.743;5.283;3.133;2.083;10.0;68.0;2.0;0.2;3.0;14.0;25.733;58.967
28/9/19 13:00;0.832;15.209;5.917;3.4;2.05;11.0;72.0;2.0;0.2;3.0;15.0;26.0;61.583
28/9/19 14:00;0.352;31.341;5.033;3.0;1.75;12.0;72.0;1.0;0.2;2.0;16.0;25.8;63.25
28/9/19 15:00;0.629;26.59;4.183;2.7;1.617;13.0;73.0;1.0;0.2;3.0;19.0;25.083;65.617
28/9/19 16:00;0.767;18.175;5.417;3.283;1.967;19.0;70.0;2.0;0.2;5.0;26.0;24.733;69.417
28/9/19 17:00;0.539;14.168;5.017;3.467;1.983;11.0;79.0;2.0;0.2;3.0;15.0;23.633;76.733
28/9/19 18:00;0.879;8.993;5.7;4.167;2.483;14.0;71.0;1.0;0.2;3.0;18.0;22.8;83.217
28/9/19 19:00;1.218;10.355;6.883;5.05;3.183;18.0;63.0;2.0;0.2;3.0;23.0;22.583;86.717
28/9/19 20:00;0.8;5.366;8.45;6.583;4.8;18.0;60.0;2.0;0.2;2.0;21.0;22.767;86.8
28/9/19 21:00;0.787;4.683;8.1;6.6;4.917;22.0;51.0;1.0;0.2;2.0;26.0;22.6;87.2
28/9/19 22:00;0.705;5.375;8.083;6.483;4.833;28.0;47.0;1.0;0.2;3.0;31.0;22.35;88.55
28/9/19 23:00;0.873;4.113;8.5;6.917;5.283;12.0;62.0;1.0;0.2;2.0;16.0;21.867;90.917
29/9/19 0:00;1.246;6.537;9.3;7.85;6.25;14.0;55.0;1.0;0.2;2.0;17.0;22.05;92.117
29/9/19 1:00;1.141;7.24;9.517;8.05;6.533;12.0;52.0;1.0;0.2;2.0;15.0;21.967;92.733
29/9/19 2:00;0.887;5.161;9.35;7.917;6.467;13.0;52.0;1.0;0.2;2.0;16.0;21.95;93.2
29/9/19 3:00;0.823;5.342;10.083;8.683;7.167;26.0;38.0;1.0;0.2;2.0;29.0;21.733;94.133
29/9/19 4:00;1.273;7.418;10.767;9.6;8.367;33.0;29.0;1.0;0.2;3.0;38.0;21.5;94.433
29/9/19 5:00;1.052;5.821;10.083;8.683;7.417;21.0;36.0;1.0;0.2;2.0;24.0;21.467;93.617
29/9/19 6:00;0.664;5.092;9.45;7.783;6.333;17.0;39.0;1.0;0.2;2.0;21.0;22.017;91.683
29/9/19 7:00;0.455;3.338;8.867;6.767;5.15;26.0;29.0;1.0;0.2;2.0;30.0;23.45;86.1
29/9/19 8:00;0.539;3.99;11.683;7.383;5.55;21.0;37.0;1.0;0.2;2.0;25.0;24.633;80.767
29/9/19 9:00;0.776;8.629;11.967;7.45;5.6;12.0;49.0;1.0;0.2;3.0;16.0;26.2;75.317
29/9/19 10:00;0.911;6.703;19.7;10.45;7.45;7.0;66.0;1.0;0.2;3.0;11.0;27.4;73.567
29/9/19 11:00;0.931;5.332;25.233;12.5;8.483;8.0;68.0;2.0;0.2;3.0;12.0;27.533;75.517
29/9/19 12:00;0.748;5.461;25.883;12.517;8.6;11.0;74.0;2.0;0.2;3.0;16.0;27.6;75.633
29/9/19 13:00;0.828;5.053;26.133;12.533;8.533;9.0;86.0;1.0;0.2;2.0;12.0;27.65;76.567
29/9/19 14:00;0.765;4.944;22.45;13.2;8.85;7.0;89.0;1.0;0.2;1.0;9.0;27.367;79.533
29/9/19 15:00;0.702;5.208;19.85;13.4;9.217;7.0;93.0;2.0;0.2;1.0;9.0;27.25;79.933
29/9/19 16:00;1.086;6.42;17.033;12.317;9.783;6.0;93.0;1.0;0.2;1.0;8.0;26.667;81.567
29/9/19 17:00;1.411;7.093;18.367;13.817;11.367;6.0;92.0;1.0;0.2;2.0;9.0;25.383;85.95
29/9/19 18:00;2.403;11.53;19.6;15.3;12.983;10.0;84.0;2.0;0.2;2.0;13.0;24.55;87.883
29/9/19 19:00;2.396;11.312;22.267;18.133;15.733;16.0;77.0;2.0;0.2;2.0;19.0;23.8;90.35
29/9/19 20:00;2.78;13.587;23.017;19.367;16.867;24.0;68.0;2.0;0.2;2.0;27.0;23.35;92.05
29/9/19 21:00;2.863;11.458;20.983;17.417;15.333;44.0;45.0;1.0;0.2;3.0;48.0;22.917;91.5
29/9/19 22:00;2.68;9.106;22.75;18.95;16.817;39.0;55.0;1.0;0.2;3.0;43.0;22.85;89.35
29/9/19 23:00;2.58;8.76;25.733;23.233;21.15;42.0;39.0;1.0;0.2;3.0;47.0;22.6;92.517
30/9/19 0:00;1.69;6.646;21.15;18.833;17.017;52.0;24.0;1.0;0.2;9.0;66.0;22.183;94.1
30/9/19 1:00;1.405;5.022;20.167;18.033;16.317;43.0;24.0;1.0;0.2;4.0;50.0;22.033;94.15
30/9/19 2:00;1.377;4.958;21.233;19.4;17.783;38.0;18.0;1.0;0.2;3.0;42.0;21.7;95.317
30/9/19 3:00;1.589;5.768;22.467;20.183;18.417;35.0;14.0;1.0;0.2;3.0;40.0;21.8;93.35
